region,f1r1r1,f1r1r2,f1r2,f1r3r1,f1r3r2,f1r3r3,f1r3_3,f1r3_3r1,f1r3_3r2,f1r3_3r3,f1r3_3r4,f1r4,f1r5r1,f1r5r2,f1r6,f1r7,f1r8,f1r9,f1r9_1g1,f1r9_1g2,f1r10,f1r10_1,f1r10_2,f1r10_3,f1r11r1,f1r11r2,f1r12r1,f1r12r2,f1r13r1,f1r13r2,f1r13_1r1g1,f1r13_1r1g2,f1r13_1r1g3,f1r13_1r2g1,f1r13_1r2g2,f1r13_1r2g3,f1r13_1r3g1,f1r13_1r3g2,f1r13_1r3g3,f1r15,f1r16,f1r17,f1r18,f1r19,f1r19_1,f1r20,f1r21,f1r21_1,f1r22,f1r23g1,f1r23g2,f1r23g3,f1r23_1g1,f1r23_1g2,f1r23_1g3,f1r24g1,f1r24g2,f1r24g3,f1r25r1g1,f1r25r1g2,f1r25r1g3,f1r25r1g4,f1r25r2g1,f1r25r2g2,f1r25r2g3,f1r25r2g4,f1r25_1r1g1,f1r25_1r1g2,f1r25_1r1g3,f1r25_1r1g4,f1r25_1r1g5,f1r25_1r1g6,f1r25_1r1g7,f1r25_1r1g8,f1r25_1r1g9,f1r25_1r2g1,f1r25_1r2g2,f1r25_1r2g3,f1r25_1r2g4,f1r25_1r2g5,f1r25_1r2g6,f1r25_1r2g7,f1r25_1r2g8,f1r25_1r2g9,f1r25_2r1g1,f1r25_2r1g2,f1r25_2r1g3,f1r25_2r2g1,f1r25_2r2g2,f1r25_2r2g3,f1r25_3r1g1,f1r25_3r1g2,f1r25_3r1g3,f1r25_3r1g4,f1r25_3r1g5,f1r25_3r2g1,f1r25_3r2g2,f1r25_3r2g3,f1r25_3r2g4,f1r25_3r2g5,f1r25_4r1g1,f1r25_4r1g2,f1r25_4r1g3,f1r25_4r1g4,f1r25_4r1g5,f1r25_4r2g1,f1r25_4r2g2,f1r25_4r2g3,f1r25_4r2g4,f1r25_4r2g5,f1r26g1,f1r26g2,f1r26g3,f1r26g4,f1r26g5,f1r26g6,f1r27g1,f1r27g2,f1r27g3,f1r27g4,f1r27g5,f1r27g6,f1r28g1,f1r28g2,f1r28g3,f1r28g4,f1r28g5,f1r29,f1r29_1g1,f1r29_1g2,f1r29_1g3,f1r29_1g4,f1r30_1,f1r30_2,f1r30_3,f1r30_4,f1r30_5,f1r30_6,f1r30_7,f1r30_8,f1r30_9,f1r30_10,f1r30_11,f1r30_12,f1r31,f1r32r1,f1r32r2,f1r33g1,f1r33g2,f1r33g3,f1r33g4,f1r33g5,f1r34g1,f1r34g2,f1r34g3,f1r34g4,f1r35g1,f1r35g2,f1r36g1,f1r36g2,f1r37g1,f1r37g2,f1r38g1,f1r38g2,f1r38g3,f1r40,f1_1r5,f1_1r6,f1_1r9,f1_1r10,f1_1r11g1,f1_1r11g2,f1_1r12g1,f1_1r12g2,f1_1r12g3,f1_1r13g1,f1_1r13g2,f1_1r13g3,f1_1r13g4,f1_1r14g1,f1_1r14g2,f1_1r14g3,f1_1r15g1,f1_1r15g2,f1_1r16,f1_1r17g1,f1_1r17g2,f1_1r17g3,f1_1r18g1,f1_1r18g2,f1_1r18_1g1,f1_1r18_1g2,f1_1r19g1,f1_1r19g2,f1_1r20g1,f1_1r20g2,f1_1r21g1,f1_1r21g2,f1_1r22g1,f1_1r22g2,f1_1r23g1,f1_1r23g2,f1_1r23g3,f1_1r23g4,f1_1r24g1,f1_1r24g2,f1_1r25r1,f1_1r25r2,f1_1r25_1r1,f1_1r25_1r2,f1_1r26g1,f1_1r26g2,f1_1r27g1,f1_1r27g2,f1_1r28r1g1,f1_1r28r1g2,f1_1r28r1g3,f1_1r28r1g4,f1_1r28r1g5,f1_1r28r2g1,f1_1r28r2g2,f1_1r28r2g3,f1_1r28r2g4,f1_1r28r2g5,f1_1r29g1,f1_1r29g2,f1_1r29g3,f1_1r30g1,f1_1r30g2,f1_1r31g1,f1_1r31g2,f1_1r31g3,f1_1r32g1,f1_1r32g2,f1_1r32g3,f1_1r32g4,f1_1r32g5,f1_1r32_1g1,f1_1r32_1g2,f1_1r33,f1_1r33_1,f1_1r34,f1_1r34_1,f1_1r35,f1_1r35_1,f1_1r36g1,f1_1r36g2,f1_1r36g3,f1_1r36g4,f1_1r36g5,f1_1r37,f1_2r5,f1_2r6,f1_2r9g1,f1_2r9g2,f1_2r10,f1_2r11g1,f1_2r11g2,f1_2r12,f1_2r13,f1_2r14,raskr
1120,1,12,1,1,2018,120135,11801200051120135,1,18,1200051,120135,1,1009,17.01.2018,20180126,20180126,,2,,,4,,,,1,23.01.2018,13.01.2018,13,160003,,,,,,,,,,,3,,4,1,,20401370000,,2,1100,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,,589,,589,,,,,2,20210302,20210302,1100,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210226,,,1,,1,,1,,,,,360000.0,,,,,,,,,,11,,,18,,,,,,,2,,7,7,11302,11302,,,,,,20210226,,,,,,,,,2,7,1
1120,1,12,1,1,2018,120415,11801200051120415,1,18,1200051,120415,1,4684,11.03.2018,20180327,20180327,,13,,,5,,,,1,11.03.2018,11.03.2018,12,161001,,,,,,,,,,,3,2,,1,150,20401370000,,2,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,3,,,,5000,,,,,,589,,589,,,,,5,20210601,20210601,1000,,,,,,,6,,,,1,9,,202,111,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210531,,,1,,,,,,,,,,,,,,,,,,,51,,,2,18,2,,,1,,5,,7,13,1308,1308,,,,,,20210531,,,,,,,,,5,7,1
1120,1,65,1,1,2018,121676,11801200051121676,1,18,1200051,121676,1,19295,05.10.2018,20181015,20181015,,7,,,4,,,,1,05.10.2018,05.10.2018,2,161003,ю,,,,,,,,,,1,,1,1,150,20401370000,,2,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,105,,,,,,10,20,2,4,1,,,,,,,,,,,,1,,2,,,,,,6,,,,,,589,,589,,,,,2,20210122,20210122,1000,213,,,,,,,,,,1,,,100,,,1,,,485,589,,,589,,2,,,,166,1,2,,,,,,1,20201116,,,1,,,,1,,,,,700000.0,,,,,,,,,,11,41,,,,,,,,,2,,7,,,,,,,,,20201116,,,,,,,,,2,7,1
1120,1,12,1,1,2019,121461,11901200051121461,1,19,1200051,121461,1,16181,26.07.2019,20190828,20190828,,13,,,7,,,,1,05.08.2019,07.04.2019,16,115002,б,,,,,,,,,,2,,,1,,20401370000,,2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,236,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,2,,,,,,589,,589,,,,,5,20210202,20210202,1100,,,,,,,1,,,,1,6,,202,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210128,,,,,3,,,,,,,,,,,,,,,,,,,,2,16,17,,,1,,5,,12,12,,,,,,,,20210128,,,,,,,,,5,12,1
1120,1,12,1,1,2019,121966,11901200051121966,1,19,1200051,121966,1,23822,31.10.2019,20191122,20191122,,13,,,7,,,,1,01.11.2019,31.10.2019,17,159001,,,,,,,,,,,2,,,1,131,20401370000,,2,1000,,9000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,14,28,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210703,20210703,1000,,,,,,,,,,,1,,,102,,1,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210630,,,1,,,,1,,,,,184716.0,,,,,,,,,,,,,2,11,,,,1,,2,,7,2,1309,1309,,,,,,20210630,,,,,,,,,2,7,1
1120,1,12,1,1,2019,122214,11901200051122214,1,19,1200051,122214,1,22680,18.10.2019,20191231,20191231,,2,,,4,,,,1,11.12.2019,18.12.2015,,159004,,,,,,,,,,,1,2,1,1,,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,161,,,,,,,,,,,,10,,,,1,,,,,,1,,,,,,,,,3,4,,,,6,,,,2300,,589,,589,,,,,2,20211028,20211028,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,7016,,,,900,,1,20211023,,,1,,,,1,,,,,993146.0,,,,,,,,,,,,,18,,,,,,,2,,7,,,,,,,,,20211023,,,,,,,,,2,7,1
1120,1,12,1,1,2019,121016,11901200051121016,1,19,1200051,121016,1,11246,26.05.2019,20190531,20190531,,2,,,4,,,,1,26.05.2019,26.05.2019,11,158002,б,,,,,,,,,,3,,3,1,351,20401370000,,2,1100,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,1,,,,,,,,,,,,,,,,,,,,7012,,,,,,589,,589,,,,,2,20210302,20210302,1100,,,,,,,1,,,,1,9,,201,111,,,,,589,,,,589,,2,,,,1,,6,,,,67,,62,20210227,,,1,,1,,1,,,,,50000.0,,,,,,,,,,,,,,,,,,,,2,,7,64,1309,1309,,,,,,20210227,,,,,,,,,2,7,1
1120,1,12,1,1,2020,120017,12001200051120017,1,20,1200051,120017,1,28074,24.12.2019,20200131,20200131,,2,,,4,,,,1,02.01.2020,21.12.2019,17,158001,,,,,,,,,,,3,,3,1,309,20401370000,,2,1000,,6000,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20211003,20211003,1000,,,,,,,,,,,,,,,,,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210930,,,,,,,1,,,,,4340.0,,,,,,,,,,,,,18,,,,,,,2,,7,61,1309,1309,,,,,,20210930,,,,,,,,,2,7,1
1120,1,12,1,1,2020,120333,12001200051120333,1,20,1200051,120333,1,3638,17.02.2020,20200229,20200229,,2,,,7,,,,1,26.02.2020,17.12.2019,,330001,,,,,,,,,,,2,,,1,309,20401370000,,2,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226,161,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,9,,,,2,,,,,,589,,589,,,,,5,20210601,20210601,1000,,,,,,,,,,,,,,,,,,,,,737,,,589,,1,,,,158,,2,,,,,,9,20210523,,,1,,,,1,,,,,22000.0,,,,,,,,,,,,,2,17,,,,1,,5,,12,13,,,,,,,,20210523,,,,,,,,,5,12,1
1120,1,12,1,1,2020,120371,12001200051120371,1,20,1200051,120371,1,4967,04.03.2020,20200324,20200324,,2,,,4,,,,1,05.03.2020,01.03.2020,21,158002,ю,,,,,,,,,,3,,,1,134,20401370000,,2,1000,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20211202,20211202,1000,413,,,2,,,,,,,,,,,,,,,,485,,,,589,,1,,1,,166,,2,,,,,,1,20211130,,,1,,,,1,,,,,2650.0,,,,,,,,,,11,14,,2,16,18,,,,,2,,15,15,,,3,,,,,20211130,20200525,20200525,3,,1,1,,20200505,2,15,1
1120,1,12,1,1,2020,120474,12001200051120474,1,20,1200051,120474,1,9695,07.05.2019,20200330,20200330,,13,,,7,1032,113,12,1,20.03.2020,24.04.2019,,159002,,,,,,,,,,,3,,,1,70105,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,2,,,,,,589,,589,,,,,2,20210401,20210401,,,,,,,,,,,,1,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,62,20210317,,,1,,,,1,,,,,5000.0,,,,,,,,,,1,,,,,,,,,,2,,6,,,,,,,,,20210317,,,,,,,,,2,6,1
1120,1,12,1,1,2020,120493,12001200051120493,1,20,1200051,120493,1,5779,14.03.2020,20200329,20200329,,13,,,7,,,,1,23.03.2020,15.01.2020,21,115002,б,,,,,,,,,,2,,,1,,20401370000,,2,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,227,,,,,,236,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,10,,,,1387,,589,,589,,,,,2,20210801,20210801,1100,,,,,,,1,6,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210729,,,,,1,,,,,,,,,,,,,,,,,11,41,,2,,,,,,,2,,12,,,,,,,,,20210729,,,,,,,,,2,12,1
1120,1,12,1,1,2020,120641,12001200051120641,1,20,1200051,120641,1,7805,07.04.2020,20200430,20200430,,12,3,,7,,,,1,16.04.2020,07.04.2020,18,158001,,,,,,,,,,,2,2,,1,134,20401370000,,2,1000,,68,228,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210202,20210202,1000,,,,,,,6,,,,1,9,,211,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210128,,,1,,1,,,,,,,,,,,,,,,,,,,,2,16,17,,,1,,5,,14,13,,,,,,,,20210128,,,,,,,,,5,14,1
1120,1,12,1,1,2020,120794,12001200051120794,1,20,1200051,120794,1,8513,16.04.2020,20200526,20200526,,14,3,,7,,,,1,15.05.2020,16.04.2020,17,158010,,,,,,,,,,,2,2,,1,134,20401370000,,2,1000,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,5,20210202,20210202,1000,,,,,,,,,,,1,,,102,,,,,,589,,,,589,,,,1,,1,,2,,,,,,31,20210128,,,1,,,,,,,,,,,,,,,,,,,51,,,2,18,2,,,1,,5,,14,13,,,,,,,,20210128,20200721,20200721,4,,,,,20200714,5,14,1
1120,1,64,1,1,2020,121157,12001200051121157,1,20,1200051,121157,1,16124,16.07.2020,20200729,20200729,,2,,,4,,,,1,16.07.2020,14.07.2020,19,159002,,,,,,,,,,,3,,3,1,,20401370000,,2,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,227,,,,,,120,,,,,,4,,,,1,,,,,,,,,,,,,,,,,,,,721,,,,,,589,,589,,,,,2,20210703,20210703,1100,,,,,,,,,,,1,9,,102,101,1,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210621,,,1,,2,,1,,,,,35500.0,,,,,,,,,,43,,,2,,,,,1,,2,,7,7,1379,,,,,,,20210621,,,,,,,,,2,7,1
1120,2,12,1,1,2020,121174,12001200051121174,1,20,1200051,121174,1,16035,15.07.2020,20200724,20200724,,2,,,4,,,,1,15.07.2020,13.07.2020,17,158002,ю,,,,,,,,,,3,,,1,134,20401370000,,2,1000,,228,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210202,20210202,1000,410,,,2,,,6,,,,1,9,,202,100,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210126,,,1,,,,1,,,,,1471.0,,,,,,,,,,,,,2,,,,,,,2,,7,7,,,,,,,,20210126,,,,,,,,,2,7,1
1120,1,12,1,1,2020,121218,12001200051121218,1,20,1200051,121218,1,16160,16.07.2020,20200730,20200730,,2,,,4,,,,1,22.07.2020,15.07.2020,,159002,,,,,,,,,,,3,,3,1,,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,88,58,,,,227,,,,,,137,120,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,800,,589,,589,,,,,2,20211117,20211117,,,,,,,,,,,,1,9,,,,,,,,589,,,,589,,2,,,,1,,2,,,,,,62,20210218,,,1,,,,1,,,,,15000.0,,,,,,,,,,,,,,,,,,,,2,,7,2,,,,,,,,20210218,,,,,,,,,2,7,1
1120,1,12,1,1,2020,121325,12001200051121325,1,20,1200051,121325,1,17255,30.07.2020,20200831,20200831,,12,,,7,,,,1,10.08.2020,20.03.2020,6,167001,,,,,,,,,,,2,,3,1,,20401370000,,2,1100,,41,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,227,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,2815,,589,,589,,,,,5,20210903,20210903,1100,,,,,,,1,,,,1,,,200,,,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210730,,,,,,,1,,,,,79195.0,,,,,,,,,,10,,,2,18,2,,,1,,5,,7,13,11302,11302,,,,,,20210730,,,,,,,,,5,7,1
1120,1,15,1,1,2020,121380,12001200051121380,1,20,1200051,121380,1,19017,18.08.2020,20200831,20200831,,2,,,4,,,,1,18.08.2020,18.08.2020,17,158002,б,,,,,,,,,,3,,3,1,,20401370000,,2,1100,,17,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,14,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,2800,,589,,589,,,,,2,20210903,20210903,1100,,,,,,,6,1,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210831,,,1,,,,1,,,,,6000.0,,,,,,,,,,,,,,,,,,,,2,,7,,,,,,,,,20210831,20201231,20201231,1,3,,1,4,20201209,2,7,1
1120,1,12,1,1,2020,121436,12001200051121436,1,20,1200051,121436,1,19555,24.08.2020,20200831,20200831,,2,,,4,,,,1,25.08.2020,23.08.2020,21,158002,бц,,,,,,,,,,3,,3,1,,20401370000,,2,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,2800,,589,,589,,,,,2,20211102,20211102,1100,,,,,,,6,,,,1,9,,202,11,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20211030,,,1,,1,,1,,,,,14000.0,,,,,,,,,,50,41,,18,,,,,,,2,,7,7,1309,1309,,,,,,20211030,20200918,20200918,3,,,1,,20200914,2,7,1
1120,1,12,1,1,2020,121480,12001200051121480,1,20,1200051,121480,1,20430,03.09.2020,20200924,20200924,,2,,,4,,,,1,03.09.2020,23.08.2020,19,158003,ц,,,,,,,,,,1,,,1,,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,49,58,88,,,227,,,,,,120,,,,,,,,,,1,,,,,,,,,,,,,,,9,,,,,6,,,,2899,,589,,589,,,,,2,20211102,20211102,,,,,,,,6,,,,1,9,,202,11,2,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20211030,,,1,,1,,1,,,,,4000.0,,,,,,,,,,50,41,,18,,,,,,,2,,7,7,,,,,,,,20211030,20201020,20201020,4,,,1,,20201015,2,7,1
1120,1,12,1,1,2020,121483,12001200051121483,1,20,1200051,121483,1,20436,03.09.2020,20200924,20200924,,2,,,4,,,,1,03.09.2020,25.08.2020,,159003,,,,,,,,,,,1,,2,1,,20401370000,,2,,,41,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210501,20210501,,410,,,,,,,,,,1,5,,,,,,,,589,,,,589,,2,,1,,1,,2,,,,,,1,20210430,,,1,,,,1,,,,,765870.0,,,,,,,,,,,,,18,,,,,,,2,,7,64,1302,1302,3,,,,,20210430,,,,,,,,,2,7,1
1120,1,15,1,1,2020,121511,12001200051121511,1,20,1200051,121511,1,20737,07.09.2020,20200927,20200927,,7,,,7,,,,1,08.09.2020,07.09.2020,,158001,,,,,,,,,,,2,,,1,351,20401370000,,2,1100,,17,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161,227,,,,,,,,,,,11,14,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,2888,,589,,589,,,,,2,20210903,20210903,1100,,,,,,,6,1,,,1,,,102,,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210831,,,,,,,1,,,,,4900.0,,,,,,,,,,,,,,,,,,,,2,,7,7,,,,,,,,20210831,20201231,20201231,1,3,,1,4,20201209,2,7,1
1120,1,12,1,1,2020,121644,12001200051121644,1,20,1200051,121644,1,22541,29.09.2020,20200930,20200930,,2,,,4,,,,1,29.09.2020,27.09.2020,22,158002,аб,,,,,,,,,,3,,3,1,,20401370000,,2,,,95,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,,,,,,,,,,,,12,14,,,1,,,,,,,,,,,,,,,,,,,,6,,,,2800,,589,,589,,,,,2,20210901,20210901,,,,,,,,1,,,,1,,,101,202,1,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210825,,,1,,2,,1,,,,,68000.0,,,,,,,,,,11,40,,18,2,,,,1,,2,,7,2,,,,,,,,20210825,20201103,20201130,,3,,1,,20201012,2,7,1
1120,1,8,1,1,2019,121222,11901200051121222,1,19,1200051,121222,1,12876,14.06.2019,20190630,20190630,,13,,,7,,,,1,24.06.2019,14.06.2019,11,159001,,,,,,,,,,,2,,,1,,20401370000,,2,1000,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,2,20210203,20210203,1000,,,,,,,,,,,1,9,,100,11,1,,,,589,,,,589,,2,,,,1,,2,,,,,,1,20210120,,,1,,,,1,,,,,40000.0,,,,,,,,,,3,,,2,11,18,,,1,8,2,,7,61,11309,,,,,,,20210120,,,,,,,,,2,7,1
1120,1,12,1,1,2020,121687,12001200051121687,1,20,1200051,121687,1,22285,25.09.2020,20201022,20201022,,12,,,7,,,,1,05.10.2020,02.06.2020,,314011,,,,,,,,,,,2,,,1,,20401370000,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20210202,20210202,,,,,,,,,,,,1,6,9,102,11,1,,,,589,,,,589,,1,,,,1,,2,,,,,,31,20210129,,,,,,,,,,,,,,,,,,,,,,51,,,2,18,2,,,1,,5,,12,13,,,,,,,,20210129,20201231,20201231,4,,,9,,20201109,5,12,1
1120,1,12,1,1,2020,121709,12001200051121709,1,20,1200051,121709,1,22768,02.10.2020,20201023,20201023,,13,,,7,,,,1,12.10.2020,26.09.2020,6,158001,,,,,,,,,,,2,,,1,131,20401370000,,2,1000,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,161,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,899,,589,,589,,,,,5,20210501,20210501,1000,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,62,20210430,,,1,,,,1,,,,,4000.0,,,,,,,,,,,,,2,18,,,,,,5,,7,13,1309,1309,,,,,,20210430,,,,,,,,,5,7,1
1120,1,8,1,1,2020,121759,12001200051121759,1,20,1200051,121759,1,23400,09.10.2020,20201031,20201031,,13,,,7,,,,1,19.10.2020,04.10.2020,,159001,,,,,,,,,,,2,,,1,,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,49,58,,,,227,,,,,,120,137,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,6,,,,2800,,589,,589,,,,,5,20211203,20211203,,,,,,,,,,,,1,,,102,,1,,,,589,,,,589,,2,,,,1,,2,,,,,,1,20211124,,,1,,,,1,,,,,3600.0,,,,,,,,,,43,11,51,2,18,16,,,1,,5,,10007,61,11309,,,,,,,20211124,,,,,,,,,5,7,1
1120,1,12,1,1,2020,121774,12001200051121774,1,20,1200051,121774,1,23642,12.10.2020,20201030,20201030,,2,,,4,,,,1,21.10.2020,15.09.2020,16,158002,б,,,,,,,,,,3,,3,1,,20401370000,,2,1100,,114,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227,161,1,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,2800,,589,,589,,,,,2,20210202,20210202,1100,,,,,,,1,,,,1,,,100,,,,,,589,,,,589,,1,,,,1,,2,,,,,,1,20210129,,,,,,,1,,,,,22000.0,,,,,,,,,,,,,2,16,,,,1,,2,,7,2,,,,,,,,20210129,,,,,,,,,2,7,1
1120,1,12,1,1,2020,121782,12001200051121782,1,20,1200051,121782,1,24519,22.10.2020,20201031,20201031,,13,,,7,,,,1,23.10.2020,01.10.2020,14,159001,,,,,,,,,,,2,,,1,,20401370000,,2,,,4,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,58,86,88,,,161,227,,,,,120,,,,,,,,,,1,,,,,,1,,,,,,,,,4,,,,,6,,,,899,,589,,589,,,,,5,20210502,20210502,,,,,,,,,,,,,,,,,,,,,589,,,,589,,1,,,,1,,2,,,,,,62,20210430,,,1,,,,1,,,,,3000.0,,,,,,,,,,,,,2,18,,,,,,5,,7,13,,,,,,,,20210430,,,,,,,,,5,7,1
